acctsessionid,acctuniqueid,username,groupname,realm,nasipaddress,nasidentifier,nasportid,nasporttype,acctstarttime,acctstoptime,acctsessiontime,acctauthentic,connectinfo_start,connectinfo_stop,acctinputoctets,acctoutputoctets,calledstationid,callingstationid,acctterminatecause,servicetype,framedprotocol,framedipaddress,acctstartdelay,acctstopdelay,xascendsessionsvrkey
e05d547b39f3_000_0000003505_1733553629,e38e09d1936d6d5ebe9b9d8719ad5c40,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:40","2024/12/07 6:42",98,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004141_1733635744,3dc7fc64253c56c937e76f201397c4b2,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:29","2024/12/08 5:59",1807,RADIUS,,,578159,1039561,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000007036_1733545404,9cc2ea15d167bfbeb05fe2ad890f4488,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:23",,900,RADIUS,,,398515,864665,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000002674_1733550829,af2d8e5f79f3cf378858c2410c1888d1,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:53","2024/12/07 5:54",52,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002783_1733544933,d129580e2eb7f3c81816dc323eaf9a45,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:15","2024/12/07 4:25",614,RADIUS,,,7914641,822386,e0-5d-54-7b-3a-a2:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000002106_1733549280,ac27c1c68b097f800ff5a3a222f5c089,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:28","2024/12/07 5:28",13,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003138_1733551918,bbfb48854d73392ab0ac1999c139ce1d,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:12","2024/12/07 6:12",17,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003560_1733553895,97b6a0981b774a836d116bd48282419f,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:44","2024/12/07 6:46",86,RADIUS,,,29657,107249,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003185_1733552059,433d7260887608bc7cfb0153f0f01ced,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:14","2024/12/07 6:14",3,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000005495_1733642453,cafd77cc7dc77482efc243dbda824748,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 7:20","2024/12/08 7:28",479,RADIUS,,,21428797,1012520,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b3aa2_000_0000002374_1733544353,5835281ce13330fd616fa7d46f1d5e6b,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:05","2024/12/07 4:05",5,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002290_1733549886,9260526d18bf47c0eab357945b17a284,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:38","2024/12/07 5:38",46,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000004797_1733554498,279b83a023c8c0b8c74b4f35c7cc1f45,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:55","2024/12/07 7:00",334,RADIUS,,,95133,167258,e0-5d-54-7b-3a-a2:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000002839_1733551216,462d987f6c64123436d8fa6467bc34e8,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:00","2024/12/07 6:01",49,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003267_1733552242,c6b968ec7c51c4155d0e561d26c0c4cd,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:17","2024/12/07 6:32",932,RADIUS,,,154660,365305,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b3aa2_000_0000003329_1733546675,737b89895e96202ebb203fb6e7cf07f9,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:44","2024/12/07 4:54",607,RADIUS,,,13720,80277,e0-5d-54-7b-3a-a2:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000001439_1733547257,7d2f072ed1fd74e540852fe100614e71,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:54","2024/12/07 5:17",1415,RADIUS,,,138290,294166,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000002323_1733549982,89939b82e89de0b507e276030c8abd60,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:39","2024/12/07 5:40",48,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004685_1733638352,287e86aae653494c61af331eec291712,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:12","2024/12/08 6:38",1557,RADIUS,,,387556,758313,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000004042_1733554564,35debe36c57e2f4e2b19ac8437224fcd,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:56","2024/12/07 6:56",19,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002897_1733551299,01196be339e8e14dc13774d7822d9647,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:01","2024/12/07 6:02",28,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002361_1733550118,fdd54517252b2ac15f00a39ae859accc,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:42","2024/12/07 5:42",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002365_1733550132,e1bda1852d703b0f4c5fa1715a69c2da,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:42","2024/12/07 5:43",58,RADIUS,,,13195,30527,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002445_1733544514,84471a54078fddaefb2893ac35850ecd,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:08",,0,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,ba-8f-f2-05-49-9b,,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002805_1733632001,7b935a1f240e73c6461de4f5868a1da7,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:26","2024/12/08 4:42",951,RADIUS,,,567455,678347,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b39f3_000_0000002929_1733551361,593771996579dab33234cde9418e99c3,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:02","2024/12/07 6:02",3,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002938_1733551376,468eb4f7ed61554a2ebd5006a605c9d5,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:02","2024/12/07 6:03",22,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002403_1733550225,38323d285391df0eed32372c7a3da85b,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:43","2024/12/07 5:44",53,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004085_1733554639,5fa9fe46393199e8a760dc16a1402327,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:57","2024/12/07 6:58",39,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002433_1733550317,14583029ff785658f12307d5ced015bf,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:45","2024/12/07 5:45",4,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000005161_1733640483,8f5e1ad106a3efbec03177d044e503ce,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:48","2024/12/08 6:58",599,RADIUS,,,4042618,299375,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,172.25.30.161,,,
e05d547b3aa2_000_0000002568_1733544644,61d86e38b1d7ee83b1e1652e44f88e73,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:10","2024/12/07 4:10",7,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002965_1733551458,6b47ca80363f65a5cba8c839298b861d,mrdk1974@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:04","2024/12/07 6:05",46,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-8f-f2-05-49-9b,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003638_1733633484,b1b6a0b237fbbde909a1bae0d5b79306,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:51","2024/12/08 4:51",6,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004472_1733637559,616a7e6c3c0e042fe33ce732db9e2496,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:59","2024/12/08 6:00",38,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004128_1733635600,1008656bb898af77557e2d8ef97f88a4,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:26","2024/12/08 5:27",29,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003771_1733633603,0ecd63812696b750239e9cb243ba1740,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:53","2024/12/08 5:00",452,RADIUS,,,925689,1727617,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,172.25.29.110,,,
e05d547b39f3_000_0000004487_1733637630,69256562b897f7458f47d521ecffd1df,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:00","2024/12/08 6:00",12,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004143_1733635766,5f59881acce791c29bfb908a971ca4f1,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:29","2024/12/08 5:29",16,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004568_1733637946,d997a897f18a14c219a6ce8ba88af658,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:05","2024/12/08 6:06",34,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004239_1733636238,da4ae8093738a26e67fbc5057accd971,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:37","2024/12/08 5:37",15,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000000055_1733642513,ee7a816dc7cbe82277e2cdfdf55d40ed,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 7:22","2024/12/08 7:28",361,RADIUS,,,24367,217531,e0-5d-54-7b-3a-a2:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,172.25.29.110,,,
e05d547b39f3_000_0000004634_1733638163,f556b493b1d08842478bfc37057e5abe,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:09","2024/12/08 7:27",4656,RADIUS,,,1621206,3084325,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,172.25.29.110,,,
e05d547b3a75_000_0000001122_1733632999,1eb74c4f1fa64f04e0cccc6918b1d914,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:43","2024/12/08 4:46",188,RADIUS,,,489754,3448452,e0-5d-54-7b-3a-75:cityroam,7a-f7-85-8d-d9-28,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003022_1733633018,3a51c1807531e1a87f1614e6fb97d8e0,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:43","2024/12/08 4:43",6,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002599_1733633028,e88de65272c83a92145d99ae20e9a813,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:43","2024/12/08 4:46",147,RADIUS,,,187107,291005,e0-5d-54-7b-3a-a2:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004288_1733636564,9fa5b6e6c98818d6c244d246a1daeb2c,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:42","2024/12/08 5:43",46,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003921_1733634101,75ce588628c9723324e21a833d0d129c,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:01","2024/12/08 5:18",1023,RADIUS,,,2312028,5576958,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,172.25.29.110,,,
e05d547b39f3_000_0000004309_1733636687,574dae6cbf16034e8735da694c2bc7e7,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:44","2024/12/08 5:48",191,RADIUS,,,118907,226937,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002656_1733633250,ef6352af0b19a10a5b7e2c6df51491a9,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:47","2024/12/08 4:52",314,RADIUS,,,94233,430311,e0-5d-54-7b-3a-a2:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,172.25.29.110,,,
e05d547b39f3_000_0000003375_1733633293,a2991151f7e74e46f9536d77fecbf369,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:48","2024/12/08 4:48",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003450_1733633348,52eaa248242ae29f8af1da6da7887635,mpyu9861@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:49","2024/12/08 4:49",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-f7-85-8d-d9-28,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000003039_1733546094,771e8ae7cba52a389165aad051d7b1ad,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:34","2024/12/07 4:35",56,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002184_1733544013,acb5640484c46013a5d53d053db74566,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:00","2024/12/07 4:01",55,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001662_1733547551,a38aca75eef8129765dde0664693d020,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:59","2024/12/07 5:00",49,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001678_1733547605,615eb5e7936d1bc2809c7b1fb979ae4f,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:00","2024/12/07 5:08",479,RADIUS,,,146442,227151,e0-5d-54-7b-39-f3:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,172.25.30.175,,,
e05d547b3aa2_000_0000002224_1733544097,d4bf5ebf3ddfe2a10280beb8f9486cbd,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:01","2024/12/07 4:02",51,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001864_1733548087,6f1e674ee605cfe6caa95630e16f26aa,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:08","2024/12/07 5:08",8,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001867_1733548099,a3660d230c6e2ea98c1147a2281d0c6b,mptn0183@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:08","2024/12/07 5:09",62,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,7a-4e-c9-10-fa-fd,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003654_1733633494,b50fe270fa4f351686df5a48e513858d,mpqv2851@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:51","2024/12/08 5:32",2429,RADIUS,,,348126,852255,e0-5d-54-7b-39-f3:cityroam,ee-82-8b-c6-44-df,User-Request,Framed-User,,172.25.29.128,,,
e05d547b39f3_000_0000002951_1733632514,6dbdaa500caad0d3e43553479a0726a1,mpqv2851@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:35","2024/12/08 4:42",439,RADIUS,,,36315,71201,e0-5d-54-7b-39-f3:cityroam,ee-82-8b-c6-44-df,User-Request,Framed-User,,172.25.29.128,,,
e05d547b39f3_000_0000004836_1733638807,a9c7300bbbba6cb84d8b547b28b49850,mnyr2973@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:20","2024/12/08 6:20",48,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,62-e8-9d-f3-73-be,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004861_1733638859,93aa2df9710b09b5c635bc71c442900e,mnyr2973@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:21","2024/12/08 6:22",103,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,62-e8-9d-f3-73-be,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004524_1733637718,2253cd3f6c5462734eec9be98e121ded,mnyr2973@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:02","2024/12/08 6:09",455,RADIUS,,,98443,219680,e0-5d-54-7b-39-f3:cityroam,62-e8-9d-f3-73-be,User-Request,Framed-User,,172.25.29.126,,,
